dataset,horizon,row_model,col_model,reject_share_10pct,reject_share_5pct,reject_share_1pct,applied_style
MHAR,22,Ridge,ElasticNet,0.0,0.0,0.0,none
MHAR,22,Ridge,AdaptiveLasso,0.0,0.0,0.0,none
MHAR,22,Ridge,PostLasso,0.0,0.0,0.0,none
MHAR,22,Ridge,Bagging,0.6666666666666666,0.6666666666666666,0.3333333333333333,p05
MHAR,22,Ridge,RandomForest,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,Ridge,GradientBoosting,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,Ridge,NN1_1,0.0,0.0,0.0,none
MHAR,22,Ridge,NN1,0.6666666666666666,0.6666666666666666,0.0,p05
MHAR,22,Ridge,NN2_1,0.6666666666666666,0.6666666666666666,0.3333333333333333,p05
MHAR,22,Ridge,NN2,0.0,0.0,0.0,none
MHAR,22,Ridge,NN3_1,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,Ridge,NN3,0.0,0.0,0.0,none
MHAR,22,Ridge,NN4_1,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,Ridge,NN4,0.0,0.0,0.0,none
MHAR,22,Lasso,HAR,1.0,1.0,0.6666666666666666,p01
MHAR,22,Lasso,HARX,1.0,1.0,0.6666666666666666,p01
MHAR,22,Lasso,LogHAR,1.0,1.0,1.0,p01
MHAR,22,Lasso,LevHAR,0.6666666666666666,0.6666666666666666,0.3333333333333333,p05
MHAR,22,Lasso,SHAR,1.0,1.0,1.0,p01
MHAR,22,Lasso,HARQ,0.6666666666666666,0.6666666666666666,0.6666666666666666,p01
MHAR,22,Lasso,Ridge,0.3333333333333333,0.3333333333333333,0.0,none
MHAR,22,Lasso,Lasso,0.0,0.0,0.0,none
MHAR,22,Lasso,ElasticNet,0.3333333333333333,0.0,0.0,none
MHAR,22,Lasso,AdaptiveLasso,0.0,0.0,0.0,none
MHAR,22,Lasso,PostLasso,0.3333333333333333,0.3333333333333333,0.0,none
MHAR,22,Lasso,Bagging,0.6666666666666666,0.6666666666666666,0.3333333333333333,p05
MHAR,22,Lasso,RandomForest,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,Lasso,GradientBoosting,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,Lasso,NN1_1,0.0,0.0,0.0,none
MHAR,22,Lasso,NN1,1.0,1.0,0.0,p05
MHAR,22,Lasso,NN2_1,0.6666666666666666,0.6666666666666666,0.3333333333333333,p05
MHAR,22,Lasso,NN2,0.0,0.0,0.0,none
MHAR,22,Lasso,NN3_1,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,Lasso,NN3,0.0,0.0,0.0,none
MHAR,22,Lasso,NN4_1,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,Lasso,NN4,0.0,0.0,0.0,none
MHAR,22,ElasticNet,HAR,1.0,1.0,0.6666666666666666,p01
MHAR,22,ElasticNet,HARX,1.0,1.0,0.6666666666666666,p01
MHAR,22,ElasticNet,LogHAR,1.0,1.0,1.0,p01
MHAR,22,ElasticNet,LevHAR,0.6666666666666666,0.6666666666666666,0.3333333333333333,p05
MHAR,22,ElasticNet,SHAR,1.0,1.0,1.0,p01
MHAR,22,ElasticNet,HARQ,0.6666666666666666,0.6666666666666666,0.6666666666666666,p01
MHAR,22,ElasticNet,Ridge,0.6666666666666666,0.6666666666666666,0.3333333333333333,p05
MHAR,22,ElasticNet,Lasso,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,ElasticNet,ElasticNet,0.0,0.0,0.0,none
MHAR,22,ElasticNet,AdaptiveLasso,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,ElasticNet,PostLasso,0.6666666666666666,0.6666666666666666,0.3333333333333333,p05
MHAR,22,ElasticNet,Bagging,0.6666666666666666,0.6666666666666666,0.3333333333333333,p05
MHAR,22,ElasticNet,RandomForest,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,ElasticNet,GradientBoosting,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,ElasticNet,NN1_1,0.3333333333333333,0.0,0.0,none
MHAR,22,ElasticNet,NN1,1.0,0.6666666666666666,0.0,p05
MHAR,22,ElasticNet,NN2_1,0.6666666666666666,0.6666666666666666,0.3333333333333333,p05
MHAR,22,ElasticNet,NN2,0.0,0.0,0.0,none
MHAR,22,ElasticNet,NN3_1,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,ElasticNet,NN3,0.0,0.0,0.0,none
MHAR,22,ElasticNet,NN4_1,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,ElasticNet,NN4,0.0,0.0,0.0,none
MHAR,22,AdaptiveLasso,HAR,1.0,1.0,1.0,p01
MHAR,22,AdaptiveLasso,HARX,1.0,1.0,1.0,p01
MHAR,22,AdaptiveLasso,LogHAR,1.0,1.0,0.6666666666666666,p01
MHAR,22,AdaptiveLasso,LevHAR,0.6666666666666666,0.6666666666666666,0.6666666666666666,p01
MHAR,22,AdaptiveLasso,SHAR,1.0,1.0,1.0,p01
MHAR,22,AdaptiveLasso,HARQ,0.6666666666666666,0.6666666666666666,0.6666666666666666,p01
MHAR,22,AdaptiveLasso,Ridge,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,AdaptiveLasso,Lasso,0.3333333333333333,0.0,0.0,none
MHAR,22,AdaptiveLasso,ElasticNet,0.3333333333333333,0.3333333333333333,0.0,none
MHAR,22,AdaptiveLasso,AdaptiveLasso,0.0,0.0,0.0,none
MHAR,22,AdaptiveLasso,PostLasso,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,AdaptiveLasso,Bagging,0.6666666666666666,0.6666666666666666,0.3333333333333333,p05
MHAR,22,AdaptiveLasso,RandomForest,0.6666666666666666,0.6666666666666666,0.3333333333333333,p05
MHAR,22,AdaptiveLasso,GradientBoosting,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,AdaptiveLasso,NN1_1,0.3333333333333333,0.3333333333333333,0.0,none
MHAR,22,AdaptiveLasso,NN1,1.0,1.0,0.0,p05
MHAR,22,AdaptiveLasso,NN2_1,0.6666666666666666,0.6666666666666666,0.3333333333333333,p05
MHAR,22,AdaptiveLasso,NN2,0.0,0.0,0.0,none
MHAR,22,AdaptiveLasso,NN3_1,0.6666666666666666,0.3333333333333333,0.3333333333333333,p10
MHAR,22,AdaptiveLasso,NN3,0.0,0.0,0.0,none
MHAR,22,AdaptiveLasso,NN4_1,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,AdaptiveLasso,NN4,0.3333333333333333,0.0,0.0,none
MHAR,22,PostLasso,HAR,1.0,1.0,1.0,p01
MHAR,22,PostLasso,HARX,1.0,1.0,1.0,p01
MHAR,22,PostLasso,LogHAR,1.0,0.6666666666666666,0.6666666666666666,p01
MHAR,22,PostLasso,LevHAR,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,PostLasso,SHAR,1.0,0.6666666666666666,0.6666666666666666,p01
MHAR,22,PostLasso,HARQ,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,PostLasso,Ridge,0.3333333333333333,0.0,0.0,none
MHAR,22,PostLasso,Lasso,0.0,0.0,0.0,none
MHAR,22,PostLasso,ElasticNet,0.0,0.0,0.0,none
MHAR,22,PostLasso,AdaptiveLasso,0.0,0.0,0.0,none
MHAR,22,PostLasso,PostLasso,0.0,0.0,0.0,none
MHAR,22,PostLasso,Bagging,0.6666666666666666,0.6666666666666666,0.3333333333333333,p05
MHAR,22,PostLasso,RandomForest,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,PostLasso,GradientBoosting,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,PostLasso,NN1_1,0.0,0.0,0.0,none
MHAR,22,PostLasso,NN1,0.6666666666666666,0.6666666666666666,0.0,p05
MHAR,22,PostLasso,NN2_1,0.6666666666666666,0.6666666666666666,0.3333333333333333,p05
MHAR,22,PostLasso,NN2,0.0,0.0,0.0,none
MHAR,22,PostLasso,NN3_1,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,PostLasso,NN3,0.0,0.0,0.0,none
MHAR,22,PostLasso,NN4_1,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,PostLasso,NN4,0.0,0.0,0.0,none
MHAR,22,Bagging,HAR,0.3333333333333333,0.0,0.0,none
MHAR,22,Bagging,HARX,0.3333333333333333,0.0,0.0,none
MHAR,22,Bagging,LogHAR,1.0,0.6666666666666666,0.0,p05
MHAR,22,Bagging,LevHAR,0.0,0.0,0.0,none
MHAR,22,Bagging,SHAR,0.3333333333333333,0.0,0.0,none
MHAR,22,Bagging,HARQ,0.0,0.0,0.0,none
MHAR,22,Bagging,Ridge,0.0,0.0,0.0,none
MHAR,22,Bagging,Lasso,0.0,0.0,0.0,none
MHAR,22,Bagging,ElasticNet,0.0,0.0,0.0,none
MHAR,22,Bagging,AdaptiveLasso,0.0,0.0,0.0,none
MHAR,22,Bagging,PostLasso,0.0,0.0,0.0,none
MHAR,22,Bagging,Bagging,0.0,0.0,0.0,none
MHAR,22,Bagging,RandomForest,0.3333333333333333,0.3333333333333333,0.0,none
MHAR,22,Bagging,GradientBoosting,0.0,0.0,0.0,none
MHAR,22,Bagging,NN1_1,0.0,0.0,0.0,none
MHAR,22,Bagging,NN1,0.0,0.0,0.0,none
MHAR,22,Bagging,NN2_1,0.0,0.0,0.0,none
MHAR,22,Bagging,NN2,0.0,0.0,0.0,none
MHAR,22,Bagging,NN3_1,0.0,0.0,0.0,none
MHAR,22,Bagging,NN3,0.0,0.0,0.0,none
MHAR,22,Bagging,NN4_1,0.0,0.0,0.0,none
MHAR,22,Bagging,NN4,0.0,0.0,0.0,none
MHAR,22,RandomForest,HAR,0.0,0.0,0.0,none
MHAR,22,RandomForest,HARX,0.0,0.0,0.0,none
MHAR,22,RandomForest,LogHAR,0.6666666666666666,0.0,0.0,p10
MHAR,22,RandomForest,LevHAR,0.0,0.0,0.0,none
MHAR,22,RandomForest,SHAR,0.0,0.0,0.0,none
MHAR,22,RandomForest,HARQ,0.0,0.0,0.0,none
MHAR,22,RandomForest,Ridge,0.0,0.0,0.0,none
MHAR,22,RandomForest,Lasso,0.0,0.0,0.0,none
MHAR,22,RandomForest,ElasticNet,0.0,0.0,0.0,none
MHAR,22,RandomForest,AdaptiveLasso,0.0,0.0,0.0,none
MHAR,22,RandomForest,PostLasso,0.0,0.0,0.0,none
MHAR,22,RandomForest,Bagging,0.0,0.0,0.0,none
MHAR,22,RandomForest,RandomForest,0.0,0.0,0.0,none
MHAR,22,RandomForest,GradientBoosting,0.0,0.0,0.0,none
MHAR,22,RandomForest,NN1_1,0.0,0.0,0.0,none
MHAR,22,RandomForest,NN1,0.0,0.0,0.0,none
MHAR,22,RandomForest,NN2_1,0.0,0.0,0.0,none
MHAR,22,RandomForest,NN2,0.0,0.0,0.0,none
MHAR,22,RandomForest,NN3_1,0.0,0.0,0.0,none
MHAR,22,RandomForest,NN3,0.0,0.0,0.0,none
MHAR,22,RandomForest,NN4_1,0.0,0.0,0.0,none
MHAR,22,RandomForest,NN4,0.0,0.0,0.0,none
MHAR,22,GradientBoosting,HAR,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,GradientBoosting,HARX,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,GradientBoosting,LogHAR,1.0,0.6666666666666666,0.3333333333333333,p05
MHAR,22,GradientBoosting,LevHAR,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,GradientBoosting,SHAR,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,GradientBoosting,HARQ,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,GradientBoosting,Ridge,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,GradientBoosting,Lasso,0.3333333333333333,0.3333333333333333,0.0,none
MHAR,22,GradientBoosting,ElasticNet,0.3333333333333333,0.3333333333333333,0.0,none
MHAR,22,GradientBoosting,AdaptiveLasso,0.0,0.0,0.0,none
MHAR,22,GradientBoosting,PostLasso,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,GradientBoosting,Bagging,0.0,0.0,0.0,none
MHAR,22,GradientBoosting,RandomForest,0.3333333333333333,0.3333333333333333,0.0,none
MHAR,22,GradientBoosting,GradientBoosting,0.0,0.0,0.0,none
MHAR,22,GradientBoosting,NN1_1,0.3333333333333333,0.0,0.0,none
MHAR,22,GradientBoosting,NN1,0.3333333333333333,0.3333333333333333,0.0,none
MHAR,22,GradientBoosting,NN2_1,0.3333333333333333,0.0,0.0,none
MHAR,22,GradientBoosting,NN2,0.0,0.0,0.0,none
MHAR,22,GradientBoosting,NN3_1,0.3333333333333333,0.0,0.0,none
MHAR,22,GradientBoosting,NN3,0.3333333333333333,0.0,0.0,none
MHAR,22,GradientBoosting,NN4_1,0.3333333333333333,0.0,0.0,none
MHAR,22,GradientBoosting,NN4,0.3333333333333333,0.0,0.0,none
MHAR,22,NN1_1,HAR,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,NN1_1,HARX,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,NN1_1,LogHAR,1.0,0.6666666666666666,0.3333333333333333,p05
MHAR,22,NN1_1,LevHAR,0.3333333333333333,0.3333333333333333,0.0,none
MHAR,22,NN1_1,SHAR,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,NN1_1,HARQ,0.3333333333333333,0.3333333333333333,0.0,none
MHAR,22,NN1_1,Ridge,0.3333333333333333,0.3333333333333333,0.0,none
MHAR,22,NN1_1,Lasso,0.0,0.0,0.0,none
MHAR,22,NN1_1,ElasticNet,0.0,0.0,0.0,none
MHAR,22,NN1_1,AdaptiveLasso,0.0,0.0,0.0,none
MHAR,22,NN1_1,PostLasso,0.3333333333333333,0.3333333333333333,0.0,none
MHAR,22,NN1_1,Bagging,0.0,0.0,0.0,none
MHAR,22,NN1_1,RandomForest,0.0,0.0,0.0,none
MHAR,22,NN1_1,GradientBoosting,0.0,0.0,0.0,none
MHAR,22,NN1_1,NN1_1,0.0,0.0,0.0,none
MHAR,22,NN1_1,NN1,0.0,0.0,0.0,none
MHAR,22,NN1_1,NN2_1,0.0,0.0,0.0,none
MHAR,22,NN1_1,NN2,0.0,0.0,0.0,none
MHAR,22,NN1_1,NN3_1,0.0,0.0,0.0,none
MHAR,22,NN1_1,NN3,0.0,0.0,0.0,none
MHAR,22,NN1_1,NN4_1,0.0,0.0,0.0,none
MHAR,22,NN1_1,NN4,0.0,0.0,0.0,none
MHAR,22,NN1,HAR,0.0,0.0,0.0,none
MHAR,22,NN1,HARX,0.0,0.0,0.0,none
MHAR,22,NN1,LogHAR,1.0,1.0,1.0,p01
MHAR,22,NN1,LevHAR,0.0,0.0,0.0,none
MHAR,22,NN1,SHAR,0.0,0.0,0.0,none
MHAR,22,NN1,HARQ,0.3333333333333333,0.0,0.0,none
MHAR,22,NN1,Ridge,0.0,0.0,0.0,none
MHAR,22,NN1,Lasso,0.0,0.0,0.0,none
MHAR,22,NN1,ElasticNet,0.0,0.0,0.0,none
MHAR,22,NN1,AdaptiveLasso,0.0,0.0,0.0,none
MHAR,22,NN1,PostLasso,0.0,0.0,0.0,none
MHAR,22,NN1,Bagging,0.3333333333333333,0.0,0.0,none
MHAR,22,NN1,RandomForest,0.0,0.0,0.0,none
MHAR,22,NN1,GradientBoosting,0.0,0.0,0.0,none
MHAR,22,NN1,NN1_1,0.0,0.0,0.0,none
MHAR,22,NN1,NN1,0.0,0.0,0.0,none
MHAR,22,NN1,NN2_1,0.6666666666666666,0.0,0.0,p10
MHAR,22,NN1,NN2,0.0,0.0,0.0,none
MHAR,22,NN1,NN3_1,0.3333333333333333,0.3333333333333333,0.0,none
MHAR,22,NN1,NN3,0.0,0.0,0.0,none
MHAR,22,NN1,NN4_1,0.0,0.0,0.0,none
MHAR,22,NN1,NN4,0.0,0.0,0.0,none
MHAR,22,NN2_1,HAR,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,NN2_1,HARX,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,NN2_1,LogHAR,1.0,1.0,0.6666666666666666,p01
MHAR,22,NN2_1,LevHAR,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,NN2_1,SHAR,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,NN2_1,HARQ,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,NN2_1,Ridge,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,NN2_1,Lasso,0.3333333333333333,0.0,0.0,none
MHAR,22,NN2_1,ElasticNet,0.3333333333333333,0.3333333333333333,0.0,none
MHAR,22,NN2_1,AdaptiveLasso,0.0,0.0,0.0,none
MHAR,22,NN2_1,PostLasso,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,NN2_1,Bagging,0.0,0.0,0.0,none
MHAR,22,NN2_1,RandomForest,0.3333333333333333,0.0,0.0,none
MHAR,22,NN2_1,GradientBoosting,0.0,0.0,0.0,none
MHAR,22,NN2_1,NN1_1,0.3333333333333333,0.3333333333333333,0.0,none
MHAR,22,NN2_1,NN1,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,NN2_1,NN2_1,0.0,0.0,0.0,none
MHAR,22,NN2_1,NN2,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,NN2_1,NN3_1,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
MHAR,22,NN2_1,NN3,0.3333333333333333,0.3333333333333333,0.3333333333333333,none
